City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
720,Troutdale,US,45.5393,-122.3873,50.05,75,100,5.99,overcast clouds
721,Berea,US,41.3662,-81.8543,42.06,85,75,8.05,broken clouds
722,New Glasgow,CA,45.5834,-62.6486,41.79,95,100,22.53,overcast clouds
723,Mustang,US,35.3842,-97.7245,53.35,30,0,5.75,clear sky
724,Harrison,US,30.4091,-89.0436,59.05,48,0,4.61,clear sky
725,Port Jervis,US,41.3751,-74.6927,49.78,68,98,0.65,overcast clouds
726,Raton,US,36.9034,-104.4391,52.05,21,0,9.22,clear sky
727,Sydney Mines,CA,46.2367,-60.2177,36.27,93,100,19.57,mist
728,Esqueda,MX,30.7167,-109.5833,65.32,12,0,2.21,clear sky
729,Perry,US,37.2506,-83.1999,37.58,89,98,9.22,overcast clouds
730,Rumford,US,44.5537,-70.5509,43.09,92,70,2.66,broken clouds
731,Escanaba,US,45.7453,-87.0646,30.25,89,100,6.91,overcast clouds
732,Corning,US,42.1428,-77.0547,43.52,89,20,0.0,few clouds
733,Zachary,US,30.6485,-91.1565,60.67,69,0,4.61,clear sky
734,Albion,US,42.2431,-84.753,37.58,83,100,8.05,overcast clouds
735,Casas Grandes,MX,30.3667,-107.95,64.44,15,0,4.59,clear sky
736,Lockport,US,41.5895,-88.0578,35.85,94,100,5.99,light intensity drizzle
737,Rio Rancho,US,35.2334,-106.6645,64.15,13,0,8.05,clear sky
738,Pottstown,US,40.2454,-75.6496,52.09,79,100,9.22,overcast clouds
739,Montgomery,US,39.1501,-77.1997,50.22,84,75,1.99,broken clouds
740,Beaverton,US,45.4871,-122.8037,50.13,67,40,10.36,scattered clouds
741,Wentzville,US,38.8114,-90.8529,39.81,72,99,4.0,overcast clouds
742,Manitowoc,US,44.0667,-87.8001,30.81,90,100,13.8,overcast clouds
743,Oroville,US,39.5138,-121.5564,84.4,28,0,4.61,clear sky
744,Stafford,GB,52.8052,-2.1164,37.62,64,1,7.92,clear sky
745,Macon,US,39.8667,-88.9668,38.88,81,100,9.22,overcast clouds
746,Gadsden,US,34.0143,-86.0066,48.43,53,100,5.75,overcast clouds
747,Chandler,US,33.3062,-111.8412,90.79,10,0,6.91,clear sky
748,Orange Cove,US,36.6244,-119.3137,91.06,31,26,6.02,scattered clouds
749,Ada,US,43.4166,-116.1262,67.35,26,40,25.32,scattered clouds
750,East Stroudsburg,US,40.9995,-75.1813,49.89,79,99,2.44,overcast clouds
751,Hobbs,US,32.7026,-103.136,59.67,11,20,8.05,few clouds
752,Brookhaven,US,31.5791,-90.4407,51.46,71,12,5.06,few clouds
753,Natchez,US,31.5604,-91.4032,57.42,38,0,8.05,clear sky
754,Ironton,US,38.5368,-82.6829,40.82,94,100,5.75,overcast clouds
755,Norton Shores,US,43.1689,-86.2639,34.36,77,75,8.05,broken clouds
756,Rockland,US,41.1668,-74.0496,53.85,65,53,3.62,broken clouds
757,Bloomington,US,44.8408,-93.2983,40.28,40,0,11.5,clear sky
758,Boulder City,US,35.9786,-114.8325,84.85,8,0,4.61,clear sky
759,Waverly,US,42.7392,-84.6208,39.13,88,100,11.5,overcast clouds
760,Redland,US,39.1454,-77.1442,49.51,84,75,1.01,broken clouds
761,Fort Walton Beach,US,30.4058,-86.6188,62.58,40,20,20.71,few clouds
762,Boissevain,CA,49.2306,-100.0559,34.3,55,8,9.4,clear sky
763,Reading,GB,51.4562,-0.9711,38.25,82,70,1.14,broken clouds
764,Oak Ridge,US,36.0104,-84.2696,43.14,71,100,5.61,overcast clouds
765,Ville-Marie,CA,47.3335,-79.433,29.98,96,52,3.53,broken clouds
766,Parkersburg,US,39.2667,-81.5615,41.16,89,100,6.91,mist
767,Vicksburg,US,32.3526,-90.8779,56.88,44,40,3.44,scattered clouds
768,Bedford,GB,52.1346,-0.4663,37.11,83,57,7.49,broken clouds
769,Colborne,CA,44.0001,-77.8828,40.21,80,13,9.22,few clouds
770,Rupert,US,42.6191,-113.6772,66.15,26,0,3.44,clear sky
771,Wilson,US,36.1501,-86.2833,42.35,68,100,6.91,overcast clouds
772,Burkburnett,US,34.0979,-98.5706,58.78,31,0,3.44,clear sky
773,Kingston,JM,17.997,-76.7936,79.75,81,20,8.05,few clouds
774,Fernandina Beach,US,30.6697,-81.4626,63.03,54,0,12.66,clear sky
775,Russellville,US,35.2784,-93.1338,42.08,70,40,0.0,scattered clouds
776,Pottsville,US,40.6857,-76.1955,46.83,94,100,2.48,overcast clouds
777,Martinez,US,38.0194,-122.1341,74.7,54,68,1.99,broken clouds
778,Geneva,US,41.8875,-88.3054,35.46,87,100,10.36,light snow
779,Altar,MX,30.7,-111.8167,78.4,11,42,7.65,scattered clouds
780,Madison Heights,US,42.4859,-83.1052,43.07,82,100,5.75,overcast clouds
781,Carrboro,US,35.9101,-79.0753,57.7,75,67,5.73,broken clouds
782,Glassboro,US,39.7029,-75.1118,53.13,69,93,1.01,overcast clouds
783,Pontiac,US,42.6389,-83.2911,42.01,90,100,9.22,light rain
784,Beausejour,CA,50.0622,-96.5167,35.37,74,13,2.62,few clouds
785,Bernalillo,US,35.05,-106.6673,65.34,12,0,8.05,clear sky
786,Carberry,CA,49.8689,-99.3602,39.43,74,14,7.54,few clouds
787,Coachella,US,33.6803,-116.1739,96.75,11,0,6.91,clear sky
788,North Branch,US,45.5113,-92.9802,39.27,50,7,1.99,clear sky
789,Moultrie,US,31.1799,-83.7891,60.91,55,40,8.05,scattered clouds
790,Santa Ana,US,33.7456,-117.8678,92.01,17,20,12.66,few clouds
791,Indianola,US,41.3581,-93.5574,40.96,61,3,10.36,clear sky
792,Carthage,TN,36.8611,10.3316,56.73,72,20,9.22,few clouds
793,Norman,US,35.2226,-97.4395,54.01,28,0,6.91,clear sky
794,Agua Prieta,MX,31.3,-109.5667,69.01,11,0,11.52,clear sky
795,Waseca,US,44.0777,-93.5074,36.91,66,28,10.71,scattered clouds
796,Longview,US,32.5007,-94.7405,55.65,30,0,5.75,clear sky
797,Elizabethton,US,36.3487,-82.2107,38.77,84,100,7.0,overcast clouds
798,Baie-Saint-Paul,CA,47.4411,-70.4986,38.97,89,100,1.99,overcast clouds
799,Hewitt,US,31.4624,-97.1958,62.35,37,0,3.44,clear sky
800,Ottumwa,US,41.02,-92.4113,41.54,75,100,4.0,overcast clouds
801,Bloomfield,US,40.8068,-74.1854,55.63,55,0,11.5,clear sky
802,Dalton,US,34.7698,-84.9702,45.91,64,100,1.01,overcast clouds
803,Glen Allen,US,37.666,-77.5064,55.4,62,100,5.75,overcast clouds
804,Saint Charles,US,38.7667,-90.7335,39.87,70,100,10.36,overcast clouds
805,New Richmond,US,45.123,-92.5366,40.68,51,0,8.05,clear sky
806,Carpinteria,US,34.3989,-119.5185,81.37,51,8,6.2,clear sky
807,Mount Holly,US,35.2982,-81.0159,52.32,50,75,12.66,broken clouds
808,Riverton,US,40.5219,-111.9391,65.16,28,0,12.66,clear sky
809,Osoyoos,CA,49.0331,-119.4524,57.61,21,69,5.75,broken clouds
810,Lovington,US,32.944,-103.3485,58.17,14,0,3.0,clear sky
811,Estacion Coahuila,MX,32.1939,-115.0017,84.25,6,45,4.88,scattered clouds
812,Bennington,US,42.8781,-73.1968,45.79,82,0,5.75,clear sky
813,Elk City,US,35.412,-99.4043,52.02,19,0,0.0,clear sky
814,Worland,US,44.0169,-107.9554,60.89,29,0,9.22,clear sky
815,Ozark,US,37.0209,-93.206,38.57,79,9,4.97,clear sky
816,Newark,US,40.7357,-74.1724,55.9,52,20,11.5,few clouds
817,Washington,US,47.5001,-120.5015,45.0,60,8,6.08,clear sky
818,Darien,US,41.752,-87.974,35.26,91,100,4.0,overcast clouds
819,Kingsland,US,30.8,-81.6898,62.96,58,64,9.1,broken clouds
820,Saint Simons,US,31.1352,-81.3901,62.64,50,75,12.66,broken clouds
821,Hendersonville,US,36.3048,-86.62,43.18,73,62,5.01,broken clouds
822,Kingman,US,35.1894,-114.053,79.05,6,0,8.05,clear sky
823,Bellefontaine,US,40.3612,-83.7597,39.94,72,100,8.05,overcast clouds
824,Altus,US,34.6381,-99.334,58.51,20,0,5.75,clear sky
825,Lodi,US,38.1302,-121.2725,84.65,38,98,6.98,overcast clouds
826,Platteville,US,42.7342,-90.4785,37.49,75,100,11.5,overcast clouds
827,Jefferson City,US,38.5767,-92.1735,40.91,59,100,0.0,overcast clouds
